"gene_id","symbol"
20408,"Sh3gl3"
20411,"Sorbs1"
20416,"Shc1"
20418,"Shc3"
20422,"Sem1"
20423,"Shh"
20425,"Shmt1"
20430,"Cyfip1"
20437,"Siah1a"
20438,"Siah1b"
20440,"St6gal1"
20441,"St3gal3"
20442,"St3gal1"
20443,"St3gal4"
20444,"St3gal2"
20445,"St6galnac1"
20447,"St6galnac3"
20448,"St6galnac4"
20449,"St8sia1"
20454,"St3gal5"
20462,"Tra2b"
20463,"Cox7a2l"
20466,"Sin3a"
20469,"Sipa1"
20479,"Vps4b"
20480,"Clpb"
20482,"Skil"
20493,"Slc10a1"
20494,"Slc10a2"
20496,"Slc12a2"
20499,"Slc12a7"
20502,"Slc16a2"
20505,"Slc34a1"
20508,"Slc18a3"
20509,"Slc19a1"
20510,"Slc1a1"
20511,"Slc1a2"
20512,"Slc1a3"
20513,"Slc1a6"
20514,"Slc1a5"
20517,"Slc22a1"
20522,"Slc23a1"
20524,"Slc25a17"
20525,"Slc2a1"
20526,"Slc2a2"
20528,"Slc2a4"
20529,"Slc31a1"
20531,"Slc34a2"
20532,"Slc3a1"
20533,"Slc4a1"
20535,"Slc4a2"
20537,"Slc5a1"
20538,"Slc6a2"
20539,"Slc7a5"
20540,"Slc7a7"
20541,"Slc8a1"
20544,"Slc9a1"
20562,"Slit1"
20563,"Slit2"
20564,"Slit3"
20583,"Snai2"
20586,"Smarca4"
20587,"Smarcb1"
20588,"Smarcc1"
20595,"Smn1"
20597,"Smpd1"
20598,"Smpd2"
20602,"Ncor2"
20603,"Sms"
20604,"Sst"
20605,"Sstr1"
20606,"Sstr2"
20607,"Sstr3"
20608,"Sstr4"
20609,"Sstr5"
20610,"Sumo3"
20612,"Siglec1"
20613,"Snai1"
20614,"Snap25"
20619,"Snap23"
20620,"Plk2"
20624,"Eftud2"
20630,"Snrpc"
20637,"Snrnp70"
20638,"Snrpb"
20639,"Snrpb2"
20641,"Snrpd1"
20643,"Snrpe"
20652,"Soat1"
20655,"Sod1"
20656,"Sod2"
20661,"Sort1"
20662,"Sos1"
20663,"Sos2"
20671,"Sox17"
20674,"Sox2"
20682,"Sox9"
20683,"Sp1"
20690,"Spam1"
20698,"Sphk1"
20700,"Serpina1a"
20701,"Serpina1b"
20702,"Serpina1c"
20703,"Serpina1d"
20704,"Serpina1e"
20724,"Serpinb5"
20737,"Spn"
20739,"Spta1"
20740,"Sptan1"
20747,"Spop"
20750,"Spp1"
20751,"Spr"
20768,"Sephs2"
20773,"Sptlc2"
20775,"Sqle"
20778,"Scarb1"
20779,"Src"
20787,"Srebf1"
20807,"Srf"
20810,"Srm"
20813,"Srp14"
20818,"Srprb"
20826,"Snu13"
20832,"Ssr4"
20842,"Stag1"
20843,"Stag2"
20844,"Stam"
20845,"Star"
20846,"Stat1"
20847,"Stat2"
20848,"Stat3"
20849,"Stat4"
20850,"Stat5a"
20851,"Stat5b"
20852,"Stat6"
20859,"Sult2a1"
20860,"Sult1e1"
20866,"Stim1"
20868,"Stk10"
20869,"Stk11"
20873,"Plk4"
20874,"Slk"
20878,"Aurka"
20890,"Wnt8a"
20893,"Bhlhe40"
20901,"Strap"
20905,"Sts"
20907,"Stx1a"
20908,"Stx3"
20909,"Stx4a"
20910,"Stxbp1"
20916,"Sucla2"
20917,"Suclg2"
20918,"Eif1"
20927,"Abcc8"
20928,"Abcc9"
20937,"Suv39h1"
20955,"Vamp7"
20962,"Sycp3"
20963,"Syk"
20969,"Sdc1"
20970,"Sdc3"
20971,"Sdc4"
20975,"Synj2"
20979,"Syt1"
21333,"Tac1"
21334,"Tac2"
21335,"Tacc3"
21336,"Tacr1"
21337,"Tacr2"
21338,"Tacr3"
21343,"Taf6"
21351,"Taldo1"
21353,"Tank"
21354,"Tap1"
21355,"Tap2"
21356,"Tapbp"
21367,"Cntn2"
21372,"Tbl1x"
21374,"Tbp"
21386,"Tbx3"
21390,"Tbxa2r"
21391,"Tbxas1"
21402,"Skp1a"
21414,"Tcf7"
21415,"Tcf7l1"
21416,"Tcf7l2"
21423,"Tcf3"
21425,"Tfeb"
21432,"Tcl1"
21452,"Tcn2"
21453,"Tcof1"
21665,"Tdg"
21673,"Dntt"
21676,"Tead1"
21677,"Tead2"
21678,"Tead3"
21679,"Tead4"
21681,"Alyref"
21682,"Tec"
21687,"Tek"
21743,"Inmt"
21762,"Psmd2"
21770,"Ppp2r5d"
21771,"Utp4"
21780,"Tfam"
21781,"Tfdp1"
21784,"Tff1"
21788,"Tfpi"
21802,"Tgfa"
21803,"Tgfb1"
21808,"Tgfb2"
21809,"Tgfb3"
21812,"Tgfbr1"
21813,"Tgfbr2"
21815,"Tgif1"
21819,"Tg"
21823,"Th"
21824,"Thbd"
21825,"Thbs1"
21826,"Thbs2"
21827,"Thbs3"
21828,"Thbs4"
21832,"Thpo"
21833,"Thra"
21834,"Thrb"
21838,"Thy1"
21844,"Tiam1"
21857,"Timp1"
21871,"Atp6v0a2"
21872,"Tjp1"
21873,"Tjp2"
21877,"Tk1"
21881,"Tkt"
21894,"Tln1"
21897,"Tlr1"
21898,"Tlr4"
21899,"Tlr6"
21915,"Dtymk"
21923,"Tnc"
21924,"Tnnc1"
21925,"Tnnc2"
21926,"Tnf"
21929,"Tnfaip3"
21933,"Tnfrsf10b"
21934,"Tnfrsf11a"
21935,"Tnfrsf17"
21936,"Tnfrsf18"
21937,"Tnfrsf1a"
21938,"Tnfrsf1b"
21939,"Cd40"
21940,"Cd27"
21941,"Tnfrsf8"
21942,"Tnfrsf9"
21943,"Tnfsf11"
21944,"Tnfsf12"
21947,"Cd40lg"
21948,"Cd70"
21949,"Tnfsf8"
21950,"Tnfsf9"
21954,"Tnni3"
21956,"Tnnt2"
21960,"Tnr"
21973,"Top2a"
21974,"Top2b"
21975,"Top3a"
21976,"Top3b"
21990,"Tph1"
21991,"Tpi1"
22003,"Tpm1"
22004,"Tpm2"
22017,"Tpmt"
22018,"Tpo"
22027,"Hsp90b1"
22029,"Traf1"
22030,"Traf2"
22031,"Traf3"
22032,"Traf4"
22033,"Traf5"
22034,"Traf6"
22035,"Tnfsf10"
22040,"Trex1"
22041,"Trf"
22042,"Tfrc"
22044,"Trh"
22045,"Trhr"
22051,"Trip6"
22057,"Tob1"
22059,"Trp53"
22062,"Trp73"
22063,"Trpc1"
22065,"Trpc3"
22066,"Trpc4"
22067,"Trpc5"
22068,"Trpc6"
22072,"Prss2"
22074,"Try4"
22084,"Tsc2"
22088,"Tsg101"
22094,"Tshb"
22095,"Tshr"
22117,"Tst"
22121,"Rpl13a"
22122,"Tsta3"
22123,"Psmd3"
22130,"Ttf1"
22137,"Ttk"
22139,"Ttr"
22142,"Tuba1a"
22143,"Tuba1b"
22144,"Tuba3a"
22145,"Tuba4a"
22146,"Tuba1c"
22147,"Tuba3b"
22151,"Tubb2a"
22152,"Tubb3"
22153,"Tubb4a"
22154,"Tubb5"
22163,"Tnfrsf4"
22164,"Tnfsf4"
22165,"Txk"
22166,"Txn1"
22169,"Cmpk2"
22171,"Tyms"
22173,"Tyr"
22177,"Tyrobp"
22178,"Tyrp1"
22185,"U2af2"
22186,"Uba52"
22187,"Ubb"
22190,"Ubc"
22192,"Ube2m"
22193,"Ube2e3"
22194,"Ube2e1"
22195,"Ube2l3"
22196,"Ube2i"
22200,"Uba3"
22201,"Uba1"
22202,"Uba1y"
22209,"Ube2a"
22210,"Ube2b"
22213,"Ube2g2"
22214,"Ube2h"
22215,"Ube3a"
22218,"Sumo1"
22226,"Ucn"
22227,"Ucp1"
22230,"Ufd1"
22234,"Ugcg"
22235,"Ugdh"
22236,"Ugt1a2"
22238,"Ugt2b5"
22239,"Ugt8a"
22241,"Ulk1"
22245,"Uck1"
22247,"Umps"
22249,"Unc13b"
22253,"Unc5c"
22256,"Ung"
22259,"Nr1h3"
22262,"Uox"
22264,"Prap1"
22271,"Upp1"
22272,"Uqcrq"
22273,"Uqcrc1"
22275,"Urod"
22276,"Uros"
22317,"Vamp1"
22318,"Vamp2"
22319,"Vamp3"
22320,"Vamp8"
22321,"Vars"
22323,"Vasp"
22324,"Vav1"
22325,"Vav2"
22329,"Vcam1"
22330,"Vcl"
22333,"Vdac1"
22334,"Vdac2"
22335,"Vdac3"
22337,"Vdr"
22339,"Vegfa"
22340,"Vegfb"
22341,"Vegfc"
22346,"Vhl"
22348,"Slc32a1"
22350,"Ezr"
22353,"Vip"
22354,"Vipr1"
22355,"Vipr2"
22361,"Vnn1"
22365,"Vps45"
22368,"Trpv2"
22370,"Vtn"
22371,"Vwf"
22373,"Wap"
22375,"Wars"
22376,"Was"
22390,"Wee1"
22393,"Wfs1"
22401,"Zmat3"
22402,"Ccn4"
22408,"Wnt1"
22409,"Wnt10a"
22410,"Wnt10b"
22411,"Wnt11"
22412,"Wnt9b"
22413,"Wnt2"
22414,"Wnt2b"
22415,"Wnt3"
22416,"Wnt3a"
22417,"Wnt4"
22418,"Wnt5a"
22419,"Wnt5b"
22420,"Wnt6"
22421,"Wnt7a"
22422,"Wnt7b"
22423,"Wnt8b"
22428,"Dctn6"
22433,"Xbp1"
22436,"Xdh"
22590,"Xpa"
22591,"Xpc"
22592,"Ercc5"
22594,"Xrcc1"
22596,"Xrcc5"
22601,"Yap1"
22612,"Yes1"
22627,"Ywhae"
22628,"Ywhag"
22629,"Ywhah"
22630,"Ywhaq"
22631,"Ywhaz"
22637,"Zap70"
22642,"Zbtb17"
22658,"Pcgf2"
22773,"Zic3"
22782,"Slc30a1"
22789,"Zp3r"
22793,"Zyx"
23796,"Aplnr"
23797,"Akt3"
23802,"Amfr"
23805,"Apc2"
23827,"Bpnt1"
23828,"Bves"
23831,"Car14"
23832,"Xcr1"
23834,"Cdc6"
23844,"Clca1"
23855,"Defa17"
23859,"Dlg2"
23871,"Ets1"
23872,"Ets2"
23874,"Farsb"
23879,"Fxr2"
23880,"Fyb"
23882,"Gadd45g"
23886,"Gdf15"
23887,"Ggt5"
23892,"Grem1"
23893,"Grem2"
23894,"Gtf2h2"
23900,"Hcst"
23908,"Hs2st1"
23917,"Impdh1"
23918,"Impdh2"
23919,"Insl5"
23920,"Insrr"
23921,"Sh2b2"
23923,"Aadat"
23928,"Lamc3"
23938,"Map2k5"
23939,"Mapk7"
23945,"Mgll"
23948,"Mmp17"
23956,"Neu2"
23957,"Nr0b2"
23959,"Nt5e"
23960,"Oas1g"
23961,"Oas1b"
23971,"Papss1"
23972,"Papss2"
23983,"Pcbp1"
23984,"Pde10a"
23985,"Slc26a4"
23986,"Eci2"
23988,"Pin1"
23989,"Med24"
23996,"Psmc4"
23997,"Psmd13"
24013,"Grk1"
24014,"Rnasel"
24018,"Rngtt"
24030,"Mrps12"
24047,"Ccl19"
24050,"Sept3"
24055,"Sh3bp2"
24061,"Smc1a"
24067,"Srp54a"
24069,"Sufu"
24074,"Taf7"
24075,"Taf10"
24088,"Tlr2"
24099,"Tnfsf13b"
24105,"Rbck1"
24111,"Uts2"
24117,"Wif1"
24127,"Xrn1"
24128,"Xrn2"
26357,"Abcg2"
26358,"Aldh1a7"
26361,"Avpr1b"
26362,"Axl"
26363,"Btd"
26370,"Cetn2"
26374,"Cop1"
26377,"Dapp1"
26378,"Decr2"
26380,"Esrrb"
26384,"Gnpda1"
26385,"Grk6"
26388,"Ifi202b"
26394,"Lypla2"
26395,"Map2k1"
26396,"Map2k2"
26397,"Map2k3"
26398,"Map2k4"
26399,"Map2k6"
26400,"Map2k7"
26401,"Map3k1"
26403,"Map3k11"
26404,"Map3k12"
26405,"Map3k2"
26406,"Map3k3"
26407,"Map3k4"
26408,"Map3k5"
26409,"Map3k7"
26410,"Map3k8"
26411,"Map4k1"
26412,"Map4k2"
26413,"Mapk1"
26414,"Mapk10"
26415,"Mapk13"
26416,"Mapk14"
26417,"Mapk3"
26419,"Mapk8"
26420,"Mapk9"
26423,"Nr5a1"
26427,"Creb3l1"
26428,"Orc4"
26429,"Orc5"
26431,"Git2"
26432,"Plod2"
26433,"Plod3"
26440,"Psma1"
26441,"Psma4"
26442,"Psma5"
26443,"Psma6"
26444,"Psma7"
26445,"Psmb2"
26446,"Psmb3"
26451,"Rpl27a"
26456,"Sema4g"
26457,"Slc27a1"
26458,"Slc27a2"
26459,"Slc27a5"
26462,"Txnrd2"
26464,"Vnn3"
26554,"Cul3"
26556,"Homer1"
26557,"Homer2"
26558,"Homer3"
26563,"Ror1"
26564,"Ror2"
26565,"Pla2g10"
26569,"Slc27a4"
26570,"Slc7a11"
26874,"Abcd2"
26875,"Pclo"
26876,"Adh4"
26877,"B3galt1"
26878,"B3galt2"
26879,"B3galnt1"
26887,"Chst4"
26896,"Med14"
26897,"Acot1"
26898,"Ctsj"
26904,"Sh2d1b1"
26905,"Eif2s3x"
26908,"Eif2s3y"
26909,"Exo1"
26912,"Gcat"
26914,"Macroh2a1"
26921,"Map4k4"
26922,"Mecr"
26926,"Aifm1"
26931,"Ppp2r5c"
26932,"Ppp2r5e"
26938,"St6galnac5"
26939,"Polr3e"
26940,"Ecsit"
26941,"Slc9a3r1"
26961,"Rpl8"
26965,"Cul1"
26970,"Pla2g2e"
26971,"Pla2g2f"
26987,"Eif4e2"
27007,"Klrk1"
27029,"Sgsh"
27050,"Rps3"
27053,"Asns"
27054,"Sec23b"
27056,"Irf5"
27057,"Ncoa4"
27058,"Srp9"
27060,"Tcirg1"
27061,"Bcap31"
27103,"Eif2ak4"
27176,"Rpl7a"
27207,"Rps11"
27214,"Dbf4"
27215,"Azi2"
27216,"Olfr154"
27219,"Sgk2"
27222,"Atp1a4"
27223,"Trp53bp1"
27226,"Pla2g7"
27267,"Cars"
27279,"Tnfrsf12a"
27354,"Nbn"
27357,"Gyg"
27364,"Srr"
27366,"Txnl4a"
27367,"Rpl3"
27369,"Dguok"
27370,"Rps26"
27371,"Sh2d2a"
27373,"Csnk1e"
27374,"Prmt5"
27375,"Tjp3"
27376,"Slc25a10"
27379,"Tcl1b1"
27380,"Tcl1b4"
27388,"Ptdss2"
27392,"Pign"
27395,"Mrpl15"
27397,"Mrpl17"
27398,"Mrpl2"
27399,"Ip6k1"
27400,"Hsd17b6"
27401,"Skp2"
27403,"Abca7"
27404,"Abca8b"
27405,"Abcg3"
27409,"Abcg5"
27410,"Abca3"
27412,"Peg12"
27413,"Abcb11"
27416,"Abcc5"
27419,"Naglu"
27421,"Abcc6"
27425,"Atp5l"
27426,"Nagpa"
27494,"Amot"
27681,"Snf8"
27756,"Lsm2"
27965,"Spg21"
27967,"Cherp"
27973,"Vkorc1"
27979,"Eif3b"
27993,"Imp4"
27998,"Exosc5"
28000,"Prpf19"
28006,"Washc2"
28035,"Usp39"
28042,"Selenoi"
28071,"Twistnb"
28078,"Prl5a1"
28080,"Atp5o"
28084,"Vps25"
28169,"Agpat3"
28200,"Dhrs4"
28240,"Trpm2"
28248,"Slco1a1"
28250,"Slco1a4"
28253,"Slco1b2"
28254,"Slco1a6"
29806,"Limd1"
29807,"Tpk1"
29820,"Tnfrsf19"
29845,"Olfr155"
29846,"Olfr156"
29849,"Olfr159"
29857,"Mapk12"
29858,"Pmm1"
29861,"Dpf1"
29863,"Pde7b"
29869,"Ulk2"
29870,"Gtse1"
29875,"Iqgap1"
30049,"Scd3"
30877,"Gnl3"
30878,"Apln"
30924,"Angptl3"
30930,"Vps26a"
30938,"Fgd3"
30939,"Pttg1"
30940,"Usp25"
30941,"Usp21"
30948,"Bin1"
30952,"Cngb3"
30954,"Siva1"
30955,"Pik3cg"
30956,"Aass"
30957,"Mapk8ip3"
30960,"Vapa"
30962,"Slc7a9"
30963,"Hacd1"
50492,"Thop1"
50493,"Txnrd1"
50505,"Ercc4"
50518,"a"
50523,"Lats2"
50527,"Ero1l"
50529,"Mrps7"
50540,"Igbp1b"
50702,"Cfhr1"
50721,"Sirt6"
50723,"Icosl"
50754,"Fbxw7"
50762,"Fbxo6"
50767,"Pnpla6"
50772,"Mapk6"
50773,"Nt5c"
50780,"Rgs3"
50783,"Lsm4"
50784,"Plpp2"
50785,"Hs6st1"
50786,"Hs6st2"
50787,"Hs6st3"
50789,"Fbxl3"
50790,"Acsl4"
50791,"Magi2"
50793,"Orc3"
50798,"Gne"
50868,"Keap1"
50873,"Prkn"
50877,"Neu3"
50878,"Stag3"
50880,"Scly"
50883,"Chek2"
50884,"Nckap1"
50905,"Il17rb"
50907,"Preb"
50908,"C1s1"
50909,"C1ra"
50911,"Exosc9"
50912,"Exosc10"
50917,"Galns"
50929,"Il22"
50930,"Tnfsf14"
50931,"Il27ra"
50934,"Slc7a8"
50935,"St6galnac6"
50995,"Uba2"
51786,"Cpsf2"
51788,"H2afz"
51791,"Rgs14"
51792,"Ppp2r1a"
51796,"Srrm1"
51797,"Ctps"
51798,"Ech1"
51800,"Bok"
51801,"Ramp1"
51810,"Hnrnpu"
51869,"Rif1"
51897,"Atg13"
52014,"Nus1"
52055,"Rab11fip5"
52064,"Coq5"
52118,"Pvr"
52120,"Hgsnat"
52123,"Agpat5"
52163,"Camk1"
52187,"Rragd"
52206,"Anapc4"
52335,"Atxn1l"
52348,"Vps37a"
52398,"Sept11"
52432,"Ppp2r2d"
52440,"Tax1bp1"
52466,"Slc46a1"
52469,"Coa3"
52530,"Nhp2"
52538,"Acaa2"
52563,"Cdc23"
52589,"Ncald"
52633,"Nit2"
52639,"Wipi1"
52665,"Echdc1"
52815,"Ldhd"
52858,"Cdipt"
53310,"Dlg3"
53313,"Atp2a3"
53317,"Plrg1"
53319,"Nxf1"
53320,"Folh1"
53321,"Cntnap1"
53323,"Ube2k"
53330,"Vamp4"
53331,"Stx7"
53332,"Mtmr1"
53334,"Gosr1"
53356,"Eif3g"
53357,"Pla2g6"
53374,"Chst3"
53412,"Ppp1r3c"
53413,"Exoc7"
53418,"B4galt2"
53421,"Sec61a1"
53599,"Cd164"
53603,"Tslp"
53607,"Snrpa"
53608,"Map3k6"
53611,"Vti1a"
53612,"Vti1b"
53617,"Krt35"
53618,"Fut8"
53620,"Vamp5"
53621,"Cnot4"
53623,"Gria3"
53624,"Cldn7"
53625,"B3gnt2"
53627,"Porcn"
53791,"Tlr5"
53817,"Ddx39b"
53857,"Tuba8"
53859,"Map3k14"
53860,"Sept9"
53867,"Col5a3"
53869,"Rab11a"
53880,"Naip7"
53892,"Ppm1d"
53893,"Nudt5"
53897,"Gal3st1"
53901,"Rcan2"
53945,"Slc40a1"
53970,"Rfx5"
53972,"Ngef"
53973,"Cyp3a41a"
53975,"Ddx20"
53978,"Lpar2"
54004,"Diaph2"
54123,"Irf7"
54125,"Polm"
54126,"Arhgef7"
54127,"Rps28"
54128,"Pmm2"
54131,"Irf3"
54140,"Avpr1a"
54150,"Rdh7"
54153,"Rasa4"
54167,"Icos"
54170,"Rragc"
54188,"Cpsf4"
54189,"Rabep1"
54195,"Gucy1b1"
54196,"Pabpn1"
54197,"Rnf5"
54198,"Snx3"
54200,"Sult2b1"
54204,"Sept1"
54217,"Rpl36"
54218,"B3galt4"
54325,"Elovl1"
54326,"Elovl2"
54342,"Gnpnat1"
54354,"Rassf5"
54357,"Epb41l4b"
54364,"Rpp30"
54368,"Gp9"
54369,"Nme6"
54371,"Chst2"
54376,"Cacng3"
54377,"Cacng4"
54378,"Cacng6"
54384,"Mtmr7"
54391,"Rfk"
54393,"Gabbr1"
54397,"Ppt2"
54399,"Bet1l"
54401,"Ywhab"
54403,"Slc4a4"
54405,"Ndufa1"
54409,"Ramp2"
54411,"Atp6ap1"
54419,"Cldn6"
54420,"Cldn8"
54447,"Asah2"
54448,"Il1f6"
54450,"Il1f5"
54451,"Cpsf3"
54473,"Tollip"
54483,"Mefv"
54485,"Dll4"
54486,"Hpgds"
54519,"Apbb1ip"
54563,"Nup210"
54598,"Calcrl"
54601,"Foxo4"
54607,"Socs6"
54609,"Ubqln2"
54611,"Pde3a"
54612,"Sfrp5"
54613,"St3gal6"
54614,"Prpf40b"
54615,"Npff"
54616,"Extl3"
54630,"Prickle3"
54633,"Pqbp1"
54635,"Pdgfc"
54644,"Otud5"
54646,"Ppp1r3f"
54652,"Cacna1f"
54673,"Sh3glb1"
54683,"Prdx5"
54709,"Eif3i"
54710,"Hs3st3b1"
54712,"Plxnc1"
54720,"Rcan1"
54721,"Tyk2"
54725,"Cadm1"
55932,"Gbp3"
55934,"Rp9"
55936,"Ctps2"
55943,"Stx8"
55944,"Eif3d"
55946,"Ap3m1"
55948,"Sfn"
55960,"Ebag9"
55979,"Agpat1"
55980,"Impa1"
55981,"Pigb"
55985,"Cxcl13"
55988,"Snx12"
55989,"Nop58"
55990,"Fmo2"
55991,"Panx1"
55994,"Smad9"
56009,"Alyref2"
56012,"Pgam2"
56014,"Olfr70"
56015,"Olfr71"
56031,"Ppie"
56032,"Nprl2"
56040,"Rplp1"
56044,"Rala"
56050,"Cyp39a1"
56057,"Btg4"
56066,"Cxcl11"
56069,"Il17b"
56070,"Tcerg1"
56075,"Pdss1"
56077,"Dgke"
56078,"Car5b"
56085,"Ubqln1"
56089,"Ramp3"
56094,"Cts8"
56150,"Mad2l1"
56173,"Cldn14"
56174,"Nagk"
56176,"Pigp"
56183,"Nmu"
56185,"Hao2"
56188,"Fxyd1"
56189,"Prodh2"
56194,"Prpf40a"
56198,"Heyl"
56199,"Abcb10"
56208,"Becn1"
56212,"Rhog"
56215,"Acin1"
56216,"Stx1b"
56217,"Mpp5"
56219,"Extl1"
56221,"Ccl24"
56228,"Ube2j1"
56248,"Ak3"
56273,"Pex14"
56274,"Stk3"
56282,"Mrpl12"
56284,"Mrpl19"
56289,"Rassf1"
56316,"Ggcx"
56317,"Anapc7"
56324,"Stam2"
56325,"Abcb9"
56332,"Amotl2"
56336,"B4galt5"
56338,"Txnip"
56347,"Eif3c"
56348,"Hsd17b12"
56351,"Ptges3"
56357,"Ivd"
56365,"Clcnkb"
56369,"Apip"
56371,"Fzr1"
56373,"Cpb2"
56375,"B4galt4"
56378,"Arpc3"
56379,"Kcnj1"
56386,"B4galt6"
56388,"Cyp3a25"
56389,"Stx5a"
56392,"Shoc2"
56417,"Adar"
56418,"Ykt6"
56419,"Diaph3"
56420,"Ppp4c"
56421,"Pfkp"
56422,"Hbs1l"
56424,"Stub1"
56430,"Clip1"
56433,"Vps29"
56436,"Adrm1"
56438,"Rbx1"
56440,"Snx1"
56443,"Arpc1a"
56445,"Dnaja2"
56448,"Cyp2d22"
56449,"Ybx3"
56451,"Suclg1"
56452,"Orc6"
56453,"Mbtps1"
56454,"Aldh18a1"
56455,"Dynll1"
56456,"Actl6a"
56458,"Foxo1"
56459,"Sae1"
56464,"Ctsf"
56468,"Socs5"
56469,"Pias1"
56473,"Fads2"
56480,"Tbk1"
56484,"Foxo3"
56485,"Slc2a5"
56486,"Gabarap"
56488,"Nxt1"
56489,"Ikbke"
56491,"Vapb"
56492,"Cldn18"
56494,"Gosr2"
56505,"Ruvbl1"
56508,"Rapgef4"
56513,"Pard6a"
56519,"Defb4"
56520,"Nme4"
56522,"Papolb"
56526,"Sept6"
56529,"Sec11a"
56532,"Ripk3"
56535,"Pex3"
56546,"Sec1"
56550,"Ube2d2a"
56551,"Txn2"
56554,"Raet1d"
56613,"Rps6ka4"
56615,"Mgst1"
56619,"Clec4e"
56620,"Clec4n"
56626,"Poll"
56629,"Dnase2b"
56632,"Sphk2"
56636,"Fgf21"
56637,"Gsk3b"
56643,"Slc15a1"
56644,"Clec7a"
56690,"Mlycd"
56692,"Lamtor3"
56698,"Phax"
56703,"Pigo"
56708,"Clcf1"
56709,"Dnajb12"
56716,"Mlst8"
56717,"Mtor"
56720,"Tdo2"
56722,"Litaf"
56727,"Miox"
56737,"Alg2"
56738,"Mocs1"
56739,"Rec8"
56744,"Pf4"
56749,"Dhodh"
56752,"Aldh9a1"
56760,"Clec1b"
56773,"Chst5"
56790,"Supt20"
56791,"Ube2l6"
56794,"Hacl1"
56808,"Cacna2d2"
56811,"Dkk2"
56812,"Dnajb2"
56838,"Ccl28"
56843,"Trpm5"
56847,"Aldh1a3"
56858,"Olfr749"
56860,"Olfr690"
56861,"Olfr480"
56863,"Cldn9"
57014,"Htr3b"
57028,"Pdxp"
57080,"Gtf2ird1"
57138,"Slc12a5"
57170,"Dolpp1"
57249,"Gabrq"
57250,"Olfr653"
57251,"Olfr870"
57252,"Tas2r105"
57253,"Tas2r108"
57254,"Tas2r119"
57255,"Cldn13"
57257,"Vav3"
57259,"Tob2"
57260,"Ltb4r2"
57265,"Fzd2"
57266,"Cxcl14"
57269,"Olfr1507"
57270,"Olfr1508"
57271,"Olfr1509"
57272,"Olfr140"
57277,"Slurp1"
57279,"Slc25a20"
57294,"Rps27"
57295,"Icmt"
57296,"Psmd8"
57316,"C1d"
57317,"Srsf4"
57342,"Parva"
57349,"Ppbp"
57357,"Srd5a3"
57370,"B4galt3"
57376,"Smarce1"
57377,"Mogs"
57385,"P2ry4"
57423,"Atp5j2"
57429,"Sult5a1"
57434,"Xrcc2"
57435,"Plin4"
57436,"Gabarapl1"
57440,"Ehd3"
57442,"Kcne3"
57743,"Sec61a2"
57764,"Ntn4"
57765,"Tbx21"
57808,"Rpl35a"
57810,"Cdon"
57813,"Tk2"
57815,"Spata5"
57874,"Hacd3"
57875,"Angptl4"
57890,"Il17re"
57905,"Isy1"
57913,"Pidd1"
57914,"Crlf2"
57915,"Tbc1d1"
57916,"Tnfrsf13b"
58170,"Asic5"
58181,"Il20"
58184,"Cnot9"
58187,"Cldn10"
58193,"Extl2"
58194,"Sh3kbp1"
58200,"Ppp1r1a"
58203,"Zbp1"
58205,"Pdcd1lg2"
58220,"Pard6b"
58226,"Cacna1h"
58231,"Stk4"
58234,"Shank3"
58235,"Nectin1"
58244,"Stx6"
58250,"Chst11"
58800,"Trpm7"
58801,"Pmaip1"
58802,"Kcnmb4"
58803,"Pga5"
58807,"Slco1c1"
58810,"Akr1a1"
58861,"Cysltr1"
58865,"Tdh"
58866,"Treh"
58869,"Pex5l"
58875,"Hibadh"
58911,"Sumf1"
58988,"Rps6kb2"
58991,"Ghrl"
58992,"F12"
58994,"Smpd3"
58998,"Nectin3"
59001,"Pole3"
59004,"Pias4"
59007,"Ngly1"
59008,"Anapc5"
59010,"Sqor"
59015,"Nup160"
59021,"Rab2a"
59024,"Med12"
59026,"Huwe1"
59027,"Nampt"
59028,"Rcl1"
59029,"Psmd14"
59031,"Chst12"
59032,"Ppp2r3c"
59035,"Carm1"
59038,"Pxmp4"
59040,"Rhot1"
59045,"Stard3"
59048,"C1galt1c1"
59056,"Evc"
59069,"Tpm3"
59079,"Erbin"
59125,"Nek7"
59287,"Ncstn"
59288,"Dctn5"
59310,"Myl10"
60321,"Wbp11"
60322,"Chst7"
60363,"Cldn15"
60365,"Rbm8a"
60504,"Il21r"
60505,"Il21"
60525,"Acss2"
60533,"Cd274"
60595,"Actn4"
60596,"Gucy1a1"
60597,"Mapk8ip2"
60613,"Kcnq4"
63856,"Taf8"
63857,"Bco1"
63873,"Trpv4"
63953,"Dusp10"
63958,"Ube4b"
63993,"Slc5a7"
64008,"Aqp9"
64010,"Sav1"
64051,"Sv2a"
64058,"Perp"
64059,"Oxct2a"
64095,"Gpr35"
64099,"Parvg"
64138,"Ctsz"
64139,"Ctsm"
64143,"Ralb"
64176,"Sv2b"
64177,"Trpv6"
64209,"Herpud1"
64292,"Ptges"
64337,"Gng13"
64340,"Dhx38"
64383,"Sirt2"
64384,"Sirt3"
64385,"Cyp4f14"
64424,"Polr1e"
64436,"Inpp5e"
64580,"Ndst4"
64654,"Fgf23"
64657,"Mrps10"
64659,"Mrps14"
64697,"Keg1"
64704,"Htra2"
64705,"Dpys"
64707,"Suv39h2"
64898,"Lpin2"
64899,"Lpin3"
64918,"Bhmt2"
64930,"Tsc1"
